id	title	company	company_slug	location	type	posted	role_category	seniority	culture_values	glassdoor_rating	apply_url	profile_url	jobs_filter_url	post_count	last_posted	status	og_image
2915	Launch Strategy &amp; Operations - Marketing &amp; Comms	Figma	figma	San Francisco, CA · New York, NY · United States	Full-time	2w ago	Marketing	Mid-Level	Engineering-Driven, Ship Fast & Iterate, Learning & Growth, Direct Product Impact, Deep Work / Low Meetings	3.7	https://boards.greenhouse.io/figma/jobs/5729141004?gh_jid=5729141004&ref=jobsbyculture.com	https://jobsbyculture.com/companies/figma	https://jobsbyculture.com/jobs?company=figma			expired	https://jobsbyculture.com/api/og?type=company&slug=figma
2916	Vertriebsmitarbeiter/in | Sales Manager - Mittelstand, DACH (Ireland Basierend)	HubSpot	hubspot	Dublin, Ireland	Full-time	2mo ago	Sales	Lead / Manager	Diverse & Inclusive, Learning & Growth, Work-Life Balance, Transparency, Flexible Hours, Psychological Safety	4.3	https://www.hubspot.com/careers/jobs/6046172?gh_jid=6046172?ref=jobsbyculture.com	https://jobsbyculture.com/companies/hubspot	https://jobsbyculture.com/jobs?company=hubspot			pending	https://jobsbyculture.com/api/og?type=company&slug=hubspot
2917	Partner Sales Director	Databricks	databricks	Chicago, Illinois; New York City, New York	Full-time	1w ago	Sales	Director	Engineering-Driven, Learning & Growth, Strong Comp & Equity, Diverse & Inclusive, Direct Product Impact	4.1	https://databricks.com/company/careers/open-positions/job?gh_jid=8337427002?ref=jobsbyculture.com	https://jobsbyculture.com/companies/databricks	https://jobsbyculture.com/jobs?company=databricks			pending	https://jobsbyculture.com/api/og?type=company&slug=databricks
2918	Machine Learning Engineer, Stripe Assistant 	Stripe	stripe	Seattle; San Francisco; New York City; Remote	Full-time	1d ago	ML / AI	Mid-Level	Engineering-Driven, Learning & Growth, Strong Comp & Equity, Direct Product Impact, Transparency	4	https://stripe.com/jobs/search?gh_jid=7629052?ref=jobsbyculture.com	https://jobsbyculture.com/companies/stripe	https://jobsbyculture.com/jobs?company=stripe			pending	https://jobsbyculture.com/api/og?type=company&slug=stripe
2919	Staff Product Manager, Insights	CoreWeave	coreweave	Livingston, NJ / New York, NY / Sunnyvale, CA / Bellevue, WA / Remote, U.S.	Full-time	1w ago	Product	Staff / Principal	Engineering-Driven, Ship Fast & Iterate, Strong Comp & Equity, Wears Many Hats	3.6	https://coreweave.com/careers/job?4651535006&board=coreweave&gh_jid=4651535006?ref=jobsbyculture.com	https://jobsbyculture.com/companies/coreweave	https://jobsbyculture.com/jobs?company=coreweave			pending	https://jobsbyculture.com/api/og?type=company&slug=coreweave
2920	Supervisor, Liability Claims 	Airbnb	airbnb	Gurugram , India	Full-time	1mo ago	Other	Mid-Level	Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity	4.1	https://careers.airbnb.com/positions/7436362?gh_jid=7436362?ref=jobsbyculture.com	https://jobsbyculture.com/companies/airbnb	https://jobsbyculture.com/jobs?company=airbnb			pending	https://jobsbyculture.com/api/og?type=company&slug=airbnb
2921	Research Engineer, Agents	Anthropic	anthropic	Remote-Friendly (Travel-Required) | San Francisco, CA | Seattle, WA | New York City, NY	Full-time	2d ago	Engineering	Mid-Level	Ethical AI / Safety, Learning & Growth, Strong Comp & Equity, Mission-Driven, Engineering-Driven, Flat Hierarchy	4.4	https://job-boards.greenhouse.io/anthropic/jobs/4017544008?ref=jobsbyculture.com	https://jobsbyculture.com/companies/anthropic	https://jobsbyculture.com/jobs?company=anthropic			pending	https://jobsbyculture.com/api/og?type=company&slug=anthropic
2922	Legal Counsel	Figma	figma	San Francisco, CA · New York, NY · United States	Full-time	2w ago	Legal	Mid-Level	Engineering-Driven, Ship Fast & Iterate, Learning & Growth, Direct Product Impact, Deep Work / Low Meetings	3.7	https://boards.greenhouse.io/figma/jobs/5795034004?gh_jid=5795034004&ref=jobsbyculture.com	https://jobsbyculture.com/companies/figma	https://jobsbyculture.com/jobs?company=figma			expired	https://jobsbyculture.com/api/og?type=company&slug=figma
2923	Vertriebsmitarbeiter/in | Sales Manager - Mittelstand, DACH (Ireland Basierend)	HubSpot	hubspot	Remote - Ireland	Full-time	2mo ago	Sales	Lead / Manager	Diverse & Inclusive, Learning & Growth, Work-Life Balance, Transparency, Flexible Hours, Psychological Safety	4.3	https://www.hubspot.com/careers/jobs/6046168?gh_jid=6046168?ref=jobsbyculture.com	https://jobsbyculture.com/companies/hubspot	https://jobsbyculture.com/jobs?company=hubspot			pending	https://jobsbyculture.com/api/og?type=company&slug=hubspot
2924	Partner Solutions Architect	Databricks	databricks	Tokyo, Japan	Full-time	1w ago	Sales	Mid-Level	Engineering-Driven, Learning & Growth, Strong Comp & Equity, Diverse & Inclusive, Direct Product Impact	4.1	https://databricks.com/company/careers/open-positions/job?gh_jid=8347880002?ref=jobsbyculture.com	https://jobsbyculture.com/companies/databricks	https://jobsbyculture.com/jobs?company=databricks			pending	https://jobsbyculture.com/api/og?type=company&slug=databricks
2925	Manager, Billing Sales (Enterprise)	Stripe	stripe	US-SF-HQ	Full-time	1d ago	Sales	Lead / Manager	Engineering-Driven, Learning & Growth, Strong Comp & Equity, Direct Product Impact, Transparency	4	https://stripe.com/jobs/search?gh_jid=7460974?ref=jobsbyculture.com	https://jobsbyculture.com/companies/stripe	https://jobsbyculture.com/jobs?company=stripe			pending	https://jobsbyculture.com/api/og?type=company&slug=stripe
2926	Staff Product Manager, Networking	CoreWeave	coreweave	Bellevue, WA/  Livingston, NJ /  New York, NY /  San Francisco, CA/   Sunnyvale, CA	Full-time	1w ago	Product	Staff / Principal	Engineering-Driven, Ship Fast & Iterate, Strong Comp & Equity, Wears Many Hats	3.6	https://coreweave.com/careers/job?4642612006&board=coreweave&gh_jid=4642612006?ref=jobsbyculture.com	https://jobsbyculture.com/companies/coreweave	https://jobsbyculture.com/jobs?company=coreweave			pending	https://jobsbyculture.com/api/og?type=company&slug=coreweave
2927	Supervisor, Service Recovery	Airbnb	airbnb	Canada	Full-time	1mo ago	Other	Mid-Level	Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity	4.1	https://careers.airbnb.com/positions/7534548?gh_jid=7534548?ref=jobsbyculture.com	https://jobsbyculture.com/companies/airbnb	https://jobsbyculture.com/jobs?company=airbnb			pending	https://jobsbyculture.com/api/og?type=company&slug=airbnb
2928	Research Engineer, AI Observability	Anthropic	anthropic	San Francisco, CA	Full-time	2d ago	Engineering	Mid-Level	Ethical AI / Safety, Learning & Growth, Strong Comp & Equity, Mission-Driven, Engineering-Driven, Flat Hierarchy	4.4	https://job-boards.greenhouse.io/anthropic/jobs/5125083008?ref=jobsbyculture.com	https://jobsbyculture.com/companies/anthropic	https://jobsbyculture.com/jobs?company=anthropic			pending	https://jobsbyculture.com/api/og?type=company&slug=anthropic
2929	Legal Counsel, Commercial	Figma	figma	San Francisco, CA · New York, NY · United States	Full-time	2w ago	Legal	Mid-Level	Engineering-Driven, Ship Fast & Iterate, Learning & Growth, Direct Product Impact, Deep Work / Low Meetings	3.7	https://boards.greenhouse.io/figma/jobs/5811082004?gh_jid=5811082004&ref=jobsbyculture.com	https://jobsbyculture.com/companies/figma	https://jobsbyculture.com/jobs?company=figma			expired	https://jobsbyculture.com/api/og?type=company&slug=figma
2930	Vertriebsmitarbeiter/in | Sales Manager - Mittelstand, DACH (Remote)	HubSpot	hubspot	Remote - Germany	Full-time	2mo ago	Sales	Lead / Manager	Diverse & Inclusive, Learning & Growth, Work-Life Balance, Transparency, Flexible Hours, Psychological Safety	4.3	https://www.hubspot.com/careers/jobs/5986428?gh_jid=5986428?ref=jobsbyculture.com	https://jobsbyculture.com/companies/hubspot	https://jobsbyculture.com/jobs?company=hubspot			pending	https://jobsbyculture.com/api/og?type=company&slug=hubspot
2931	Partner Solutions Architect, CEMEA	Databricks	databricks	Switzerland	Full-time	1w ago	Sales	Mid-Level	Engineering-Driven, Learning & Growth, Strong Comp & Equity, Diverse & Inclusive, Direct Product Impact	4.1	https://databricks.com/company/careers/open-positions/job?gh_jid=8413308002?ref=jobsbyculture.com	https://jobsbyculture.com/companies/databricks	https://jobsbyculture.com/jobs?company=databricks			pending	https://jobsbyculture.com/api/og?type=company&slug=databricks
2932	Manager, Customer Success Management	Stripe	stripe	London	Full-time	1d ago	Sales	Lead / Manager	Engineering-Driven, Learning & Growth, Strong Comp & Equity, Direct Product Impact, Transparency	4	https://stripe.com/jobs/search?gh_jid=7446791?ref=jobsbyculture.com	https://jobsbyculture.com/companies/stripe	https://jobsbyculture.com/jobs?company=stripe			pending	https://jobsbyculture.com/api/og?type=company&slug=stripe
2933	Staff Product Manager, People Technology	CoreWeave	coreweave	Livingston, NJ / New York, NY 	Full-time	3d ago	Product	Staff / Principal	Engineering-Driven, Ship Fast & Iterate, Strong Comp & Equity, Wears Many Hats	3.6	https://coreweave.com/careers/job?4652653006&board=coreweave&gh_jid=4652653006?ref=jobsbyculture.com	https://jobsbyculture.com/companies/coreweave	https://jobsbyculture.com/jobs?company=coreweave			pending	https://jobsbyculture.com/api/og?type=company&slug=coreweave
2934	Team Specialist, Premium Support	Airbnb	airbnb	Japan	Full-time	1mo ago	Support	Mid-Level	Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity	4.1	https://careers.airbnb.com/positions/7559568?gh_jid=7559568?ref=jobsbyculture.com	https://jobsbyculture.com/companies/airbnb	https://jobsbyculture.com/jobs?company=airbnb			pending	https://jobsbyculture.com/api/og?type=company&slug=airbnb
2935	Research Engineer, Cybersecurity Reinforcement Learning	Anthropic	anthropic	San Francisco, CA | New York City, NY	Full-time	2d ago	Engineering	Mid-Level	Ethical AI / Safety, Learning & Growth, Strong Comp & Equity, Mission-Driven, Engineering-Driven, Flat Hierarchy	4.4	https://job-boards.greenhouse.io/anthropic/jobs/5025624008?ref=jobsbyculture.com	https://jobsbyculture.com/companies/anthropic	https://jobsbyculture.com/jobs?company=anthropic			pending	https://jobsbyculture.com/api/og?type=company&slug=anthropic
2936	Legal Operations Lead, CLM &amp; Technology	Figma	figma	San Francisco, CA · New York, NY · United States	Full-time	2w ago	Legal	Lead / Manager	Engineering-Driven, Ship Fast & Iterate, Learning & Growth, Direct Product Impact, Deep Work / Low Meetings	3.7	https://boards.greenhouse.io/figma/jobs/5737291004?gh_jid=5737291004&ref=jobsbyculture.com	https://jobsbyculture.com/companies/figma	https://jobsbyculture.com/jobs?company=figma			expired	https://jobsbyculture.com/api/og?type=company&slug=figma
2937	Vertriebsmitarbeiter/in | Sales Manager - SMB, DACH	HubSpot	hubspot	Berlin, Germany	Full-time	2w ago	Sales	Lead / Manager	Diverse & Inclusive, Learning & Growth, Work-Life Balance, Transparency, Flexible Hours, Psychological Safety	4.3	https://www.hubspot.com/careers/jobs/5986982?gh_jid=5986982?ref=jobsbyculture.com	https://jobsbyculture.com/companies/hubspot	https://jobsbyculture.com/jobs?company=hubspot			pending	https://jobsbyculture.com/api/og?type=company&slug=hubspot
2938	Partner Solutions Architect, CEMEA	Databricks	databricks	Berlin, Germany; Germany; Munich, Germany	Full-time	1w ago	Sales	Mid-Level	Engineering-Driven, Learning & Growth, Strong Comp & Equity, Diverse & Inclusive, Direct Product Impact	4.1	https://databricks.com/company/careers/open-positions/job?gh_jid=8407925002?ref=jobsbyculture.com	https://jobsbyculture.com/companies/databricks	https://jobsbyculture.com/jobs?company=databricks			pending	https://jobsbyculture.com/api/og?type=company&slug=databricks
2939	Manager, Data Analytics	Stripe	stripe	Mexico City	Full-time	1d ago	Other	Lead / Manager	Engineering-Driven, Learning & Growth, Strong Comp & Equity, Direct Product Impact, Transparency	4	https://stripe.com/jobs/search?gh_jid=7489560?ref=jobsbyculture.com	https://jobsbyculture.com/companies/stripe	https://jobsbyculture.com/jobs?company=stripe			pending	https://jobsbyculture.com/api/og?type=company&slug=stripe
2940	Staff Security Engineer, Firmware Security 	CoreWeave	coreweave	 New York, NY / Sunnyvale, CA / Bellevue, WA	Full-time	1w ago	Engineering	Staff / Principal	Engineering-Driven, Ship Fast & Iterate, Strong Comp & Equity, Wears Many Hats	3.6	https://coreweave.com/careers/job?4654156006&board=coreweave&gh_jid=4654156006?ref=jobsbyculture.com	https://jobsbyculture.com/companies/coreweave	https://jobsbyculture.com/jobs?company=coreweave			pending	https://jobsbyculture.com/api/og?type=company&slug=coreweave
2941	Team Specialist, Premium Support (German)	Airbnb	airbnb	Ireland	Full-time	2mo ago	Support	Mid-Level	Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity	4.1	https://careers.airbnb.com/positions/7491211?gh_jid=7491211?ref=jobsbyculture.com	https://jobsbyculture.com/companies/airbnb	https://jobsbyculture.com/jobs?company=airbnb			pending	https://jobsbyculture.com/api/og?type=company&slug=airbnb
2942	Research Engineer, Discovery	Anthropic	anthropic	San Francisco, CA	Full-time	2d ago	Engineering	Mid-Level	Ethical AI / Safety, Learning & Growth, Strong Comp & Equity, Mission-Driven, Engineering-Driven, Flat Hierarchy	4.4	https://job-boards.greenhouse.io/anthropic/jobs/4669581008?ref=jobsbyculture.com	https://jobsbyculture.com/companies/anthropic	https://jobsbyculture.com/jobs?company=anthropic			pending	https://jobsbyculture.com/api/og?type=company&slug=anthropic
2943	Manager, Enterprise Sales	Figma	figma	São Paulo, Brazil	Full-time	2w ago	Sales	Lead / Manager	Engineering-Driven, Ship Fast & Iterate, Learning & Growth, Direct Product Impact, Deep Work / Low Meetings	3.7	https://boards.greenhouse.io/figma/jobs/5737083004?gh_jid=5737083004&ref=jobsbyculture.com	https://jobsbyculture.com/companies/figma	https://jobsbyculture.com/jobs?company=figma			expired	https://jobsbyculture.com/api/og?type=company&slug=figma
2944	インサイドセールス / Business Development Rep (BDR)	HubSpot	hubspot	Tokyo, Japan	Full-time	2mo ago	Other	Mid-Level	Diverse & Inclusive, Learning & Growth, Work-Life Balance, Transparency, Flexible Hours, Psychological Safety	4.3	https://www.hubspot.com/careers/jobs/7083778?gh_jid=7083778?ref=jobsbyculture.com	https://jobsbyculture.com/companies/hubspot	https://jobsbyculture.com/jobs?company=hubspot			expired	https://jobsbyculture.com/api/og?type=company&slug=hubspot
2945	PhD GenAI Research Scientist Intern	Databricks	databricks	San Francisco, California	Full-time	2w ago	Other	Junior / Entry	Engineering-Driven, Learning & Growth, Strong Comp & Equity, Diverse & Inclusive, Direct Product Impact	4.1	https://databricks.com/company/careers/open-positions/job?gh_jid=7011263002?ref=jobsbyculture.com	https://jobsbyculture.com/companies/databricks	https://jobsbyculture.com/jobs?company=databricks			pending	https://jobsbyculture.com/api/og?type=company&slug=databricks
2946	Manager, Financial Crimes (AML)	Stripe	stripe	Mexico City	Full-time	1d ago	Other	Lead / Manager	Engineering-Driven, Learning & Growth, Strong Comp & Equity, Direct Product Impact, Transparency	4	https://stripe.com/jobs/search?gh_jid=6785098?ref=jobsbyculture.com	https://jobsbyculture.com/companies/stripe	https://jobsbyculture.com/jobs?company=stripe			pending	https://jobsbyculture.com/api/og?type=company&slug=stripe
2947	Staff Security Engineer, Infrastructure Security, IAM Products	CoreWeave	coreweave	Livingston, NJ / New York, NY / Sunnyvale, CA / Bellevue, WA	Full-time	1w ago	Engineering	Staff / Principal	Engineering-Driven, Ship Fast & Iterate, Strong Comp & Equity, Wears Many Hats	3.6	https://coreweave.com/careers/job?4619123006&board=coreweave&gh_jid=4619123006?ref=jobsbyculture.com	https://jobsbyculture.com/companies/coreweave	https://jobsbyculture.com/jobs?company=coreweave			pending	https://jobsbyculture.com/api/og?type=company&slug=coreweave
2948	Team Specialist, Premium Support (Korean Speaking)	Airbnb	airbnb	Seoul, Korea	Full-time	3w ago	Support	Mid-Level	Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity	4.1	https://careers.airbnb.com/positions/7552398?gh_jid=7552398?ref=jobsbyculture.com	https://jobsbyculture.com/companies/airbnb	https://jobsbyculture.com/jobs?company=airbnb			pending	https://jobsbyculture.com/api/og?type=company&slug=airbnb
2949	Research Engineer, Environment Scaling	Anthropic	anthropic	Remote-Friendly (Travel Required) | San Francisco, CA	Full-time	2d ago	Engineering	Mid-Level	Ethical AI / Safety, Learning & Growth, Strong Comp & Equity, Mission-Driven, Engineering-Driven, Flat Hierarchy	4.4	https://job-boards.greenhouse.io/anthropic/jobs/4951064008?ref=jobsbyculture.com	https://jobsbyculture.com/companies/anthropic	https://jobsbyculture.com/jobs?company=anthropic			pending	https://jobsbyculture.com/api/og?type=company&slug=anthropic
